timestamp_EST,user_id,post_text,poster_url,poster,is_verified,flags,image_alts,vote_2020
2020-12-15 00:10:39,957b76cbff977dea735fb02cb2b377ae,Newsmax finally referred to Biden as the president-elect and noted that Trumps legal challenges of the election results have failed at almost every step.,https://www.facebook.com/washingtonpost/,Washington Post,True,See the results and other info about the 2020 US Election. See Election Results,This is the reality: Newsmax and One America grapple uneasily with Bidens electoral college victory,Voted Biden
2020-12-11 08:04:44,957b76cbff977dea735fb02cb2b377ae,These are the 106 House Republicans that support the Texas lawsuit challenging the election results.,https://www.facebook.com/washingtonpost/,Washington Post,True,See the results and other info about the 2020 US Election. See Election Results,Which Republicans support the Texas lawsuit challenging the election results,Voted Biden
2020-12-15 11:02:06,b5f91eb27baaa2fe2119f94ff1b70441,"""Our country has officially a president-elect and a vice-president elect,"" Mitch McConnell said this morning. The recognition comes 38 days after the presidential race was called and a day after the Electoral College officially clinched Biden's win.",https://www.facebook.com/politico/,POLITICO,True,See the results and other info about the 2020 US Election. See Election Results,McConnell recognizes Biden as president-elect,Voted Biden
2020-12-07 09:44:17,01275549131dd95a8c357ca7973e41ef,"READ MORE HERE: https://www.judicialwatch.org/.../flynn-unmasking-seven.../ Judicial Watch announced that it filed a Freedom of Information Act (FOIA) lawsuit against the Central Intelligence Agency (CIA), Department of Defense, Department of Energy, Department of Justice, the Office of the Director of National Intelligence (ODNI), the State Department and the Department of the Treasury for records of former Obama Administration officials requesting to unmask See More",https://www.facebook.com/JudicialWatch/,Judicial Watch,True,See the results and other info about the 2020 US Election. See Election Results,,Voted Trump
2020-12-04 22:55:59,01275549131dd95a8c357ca7973e41ef,The video presented by Rudy Giuliani allegedly shows people taking out at least four boxes of ballots from underneath a table and then counting them after hours with no election supervisors present.,https://www.facebook.com/KMOVStLouis/,KMOV,True,See the results and other info about the 2020 US Election. See Election Results,Lawmakers hear bombshell allegations of Georgia election fraud,Voted Trump
2020-12-10 11:46:06,01275549131dd95a8c357ca7973e41ef,"The next major step in the Electoral College process is the meeting of the electors, who are required by law to convene on the first Monday after the second Wednesday in December.",https://www.facebook.com/KMOVStLouis/,KMOV,True,See the results and other info about the 2020 US Election. See Election Results,All 50 states and DC have now certified their presidential election results,Voted Trump
2020-12-03 12:16:20,01275549131dd95a8c357ca7973e41ef,"""It's been an amazing four years...we are trying to do another four years.""",https://www.facebook.com/KMOVStLouis/,KMOV,True,See the results and other info about the 2020 US Election. See Election Results,Trump talks of 'another four years' during White House Christmas reception,Voted Trump
2020-12-14 10:06:15,01275549131dd95a8c357ca7973e41ef,"""Why are hundreds of thousands of votes in PA counted contrary to law/PA law? There are constitutional protections that make it clear you can't dishonestly count votes,"" Judicial Watch President Tom Fitton. Watch more: http://jwatch.us/VQaaVx What do you think?",https://www.facebook.com/JudicialWatch/,Judicial Watch,True,See the results and other info about the 2020 US Election. See Election Results,,Voted Trump
2020-12-06 11:13:37,01275549131dd95a8c357ca7973e41ef,"A REPUBLIC UNDER ASSAULT! Media and Big Tech LYING about voter fraud! Trump and All Americans Should Demand Courts AND State Legislatures AND Congress PROTECT free and fair elections! Judicial Watch conducting INDEPENDENT investigations in PA, GA, AZ, NV, MI, WI! And now YOU need to so some heavy lifting! Call your reps! I have an important new Update: https://youtu.be/a_AgFudq3UI Have a great day! TF",https://www.facebook.com/JudicialWatch/,Judicial Watch,True,See the results and other info about the 2020 US Election. See Election Results,"Image may contain: 2 people, text that says 'ause no one is above the l ialV v ial Judicial Watch We T Judicial tch T Juo ial al Watch'",Voted Trump
2020-12-15 16:07:51,c336eafea3f57c6b1c35c3c78cb07bf1,"This is a powerful statement. However, the first time I read it, my brain used a Yakov Smirnoff-voice. ""In America, politicians dont take power, people grant power to them,"" Joe Biden says in remarks after clinching victory in the Electoral College. https://abcn See More",,,True,See the results and other info about the 2020 US Election. See Election Results,,Voted Biden
